sample_id,cluster_label
2995,3
2996,4
2997,2
2998,1
2999,3
3000,2
3001,4
3002,0
3003,4
3004,1
3005,3
3006,3
3007,1
3008,2
3009,2
3010,3
3011,3
3012,0
3013,2
3014,1
3015,2
3016,0
3017,3
3018,3
3019,0
3020,1
3021,3
3022,4
3023,3
3024,4
3025,0
3026,0
3027,3
3028,2
3029,4
3030,1
3031,3
3032,1
3033,3
3034,2
3035,2
3036,2
3037,2
3038,0
3039,0
3040,4
3041,1
3042,3
3043,3
3044,0
3045,3
3046,0
3047,4
3048,1
3049,4
3050,2
3051,2
3052,2
3053,4
3054,3
3055,1
3056,2
3057,2
3058,2
3059,1
3060,2
3061,1
3062,2
3063,4
3064,4
3065,1
3066,4
3067,1
3068,4
3069,4
3070,1
3071,3
3072,4
3073,2
3074,3
3075,1
3076,3
3077,0
3078,0
3079,4
3080,4
3081,2
3082,3
3083,0
3084,4
3085,3
3086,4
3087,4
3088,0
3089,0
3090,4
3091,1
3092,4
3093,4
3094,2
3095,2
3096,2
3097,1
3098,1
3099,4
3100,2
3101,1
3102,0
3103,4
3104,3
3105,4
3106,3
3107,2
3108,3
3109,2
3110,0
3111,3
3112,4
3113,2
3114,4
3115,1
3116,2
3117,3
3118,2
3119,4
3120,0
3121,2
3122,3
3123,1
3124,0
3125,1
3126,2
3127,4
3128,4
3129,3
3130,4
3131,0
3132,4
3133,3
3134,2
3135,2
3136,4
3137,1
3138,2
3139,4
3140,3
3141,4
3142,2
3143,3
3144,4
3145,0
3146,3
3147,0
3148,1
3149,3
3150,0
3151,2
3152,2
3153,1
3154,3
3155,3
3156,3
3157,1
3158,3
3159,2
3160,0
3161,2
3162,2
3163,0
3164,2
3165,1
3166,0
3167,2
3168,4
3169,2
3170,1
3171,3
3172,2
3173,3
3174,4
3175,2
3176,0
3177,3
3178,4
3179,0
3180,0
3181,0
3182,0
3183,2
3184,2
3185,2
3186,4
3187,4
3188,4
3189,1
3190,4
3191,2
3192,2
3193,1
3194,1
3195,4
3196,3
3197,1
3198,0
3199,2
3200,0
3201,2
3202,2
3203,1
3204,1
3205,0
3206,2
3207,0
3208,3
3209,0
3210,4
3211,0
3212,4
3213,4
3214,4
3215,3
3216,0
3217,0
3218,3
3219,2
3220,1
3221,0
3222,1
3223,3
3224,2
3225,2
3226,2
3227,3
3228,4
3229,4
3230,1
3231,4
3232,4
3233,2
3234,2
3235,1
3236,0
3237,1
3238,1
3239,3
3240,3
3241,1
3242,1
3243,1
3244,4
3245,3
3246,1
3247,2
3248,2
3249,4
3250,4
3251,0
3252,0
3253,0
3254,4
3255,4
3256,4
3257,2
3258,4
3259,2
3260,0
3261,0
3262,0
3263,1
3264,1
3265,3
3266,3
3267,3
3268,1
3269,1
3270,3
3271,3
3272,4
3273,3
3274,4
3275,2
3276,1
3277,3
3278,1
3279,1
3280,1
3281,2
3282,0
3283,3
3284,0
3285,0
3286,0
3287,1
3288,4
3289,1
3290,1
3291,0
3292,1
3293,0
3294,4
3295,3
3296,0
3297,4
3298,3
3299,2
3300,0
3301,0
3302,2
3303,2
3304,0
3305,2
3306,1
3307,3
3308,3
3309,3
3310,1
3311,2
3312,4
3313,2
3314,0
3315,3
3316,2
3317,4
3318,0
3319,1
3320,1
3321,4
3322,0
3323,3
3324,2
3325,0
3326,1
3327,4
3328,4
3329,2
3330,4
3331,4
3332,0
3333,3
3334,2
3335,0
3336,3
3337,0
3338,0
3339,4
3340,3
3341,2
3342,2
3343,3
3344,4
3345,1
3346,0
3347,4
3348,3
3349,0
3350,2
3351,1
3352,2
3353,3
3354,0
3355,3
3356,0
3357,4
3358,1
3359,4
3360,4
3361,3
3362,1
3363,0
3364,0
3365,2
3366,0
3367,3
3368,4
3369,4
3370,4
3371,1
3372,0
3373,3
3374,1
3375,2
3376,3
3377,3
3378,3
3379,4
3380,3
3381,0
3382,3
3383,4
3384,3
3385,2
3386,2
3387,4
3388,0
3389,0
3390,1
3391,4
3392,3
3393,4
3394,1
3395,4
3396,4
3397,1
3398,0
3399,3
3400,1
3401,2
3402,0
3403,2
3404,0
3405,3
3406,3
3407,4
3408,2
3409,0
3410,3
3411,1
3412,3
3413,1
3414,0
3415,3
3416,3
3417,0
3418,3
3419,1
3420,3
3421,2
3422,4
3423,1
3424,2
3425,0
3426,1
3427,4
3428,4
3429,0
3430,0
3431,1
3432,3
3433,0
3434,3
3435,2
3436,4
3437,3
3438,4
3439,3
3440,2
3441,0
3442,2
3443,0
3444,0
3445,4
3446,2
3447,3
3448,2
3449,4
3450,0
3451,4
3452,1
3453,1
3454,3
3455,4
3456,3
3457,3
3458,1
3459,3
3460,1
3461,0
3462,4
3463,3
3464,1
3465,2
3466,3
3467,0
3468,0
3469,2
3470,1
3471,3
3472,1
3473,0
3474,1
3475,0
3476,1
3477,2
3478,4
3479,2
3480,2
3481,4
3482,4
3483,3
3484,3
3485,2
3486,2
3487,0
3488,0
3489,3
3490,3
3491,0
3492,0
3493,1
3494,1
3495,0
3496,1
3497,4
3498,3
3499,3
3500,0
3501,2
3502,0
3503,1
3504,2
3505,1
3506,4
3507,1
3508,4
3509,4
3510,1
3511,1
3512,4
3513,2
3514,4
3515,3
3516,4
3517,2
3518,3
3519,0
3520,0
3521,2
3522,4
3523,1
3524,2
3525,3
3526,3
3527,0
3528,3
3529,2
3530,3
3531,2
3532,1
3533,0
3534,3
3535,2
3536,4
3537,0
3538,1
3539,2
3540,1
3541,1
3542,3
3543,3
3544,2
3545,4
3546,2
3547,4
3548,1
3549,0
3550,2
3551,2
3552,4
3553,1
3554,1
3555,4
3556,1
3557,3
3558,0
3559,2
3560,0
3561,2
3562,3
3563,1
3564,4
3565,3
3566,0
3567,4
3568,1
3569,3
3570,4
3571,3
3572,3
3573,1
3574,2
3575,4
3576,1
3577,3
3578,1
3579,2
3580,4
3581,2
3582,0
3583,4
3584,2
3585,3
3586,4
3587,4
3588,1
3589,3
3590,0
3591,2
3592,1
3593,2
3594,0
3595,0
3596,4
3597,0
3598,2
3599,3
3600,3
3601,4
3602,2
3603,2
3604,0
3605,2
3606,1
3607,0
3608,1
3609,4
3610,3
3611,4
3612,3
3613,4
3614,2
3615,1
3616,3
3617,0
3618,1
3619,0
3620,1
3621,1
3622,4
3623,3
3624,3
3625,1
3626,2
3627,2
3628,0
3629,0
3630,4
3631,1
3632,0
3633,0
3634,1
3635,4
3636,0
3637,4
3638,3
3639,4
3640,2
3641,2
3642,4
3643,2
3644,3
3645,1
3646,2
3647,2
3648,4
3649,3
3650,1
3651,4
3652,4
3653,3
3654,1
3655,3
3656,1
3657,3
3658,4
3659,4
3660,0
3661,2
3662,3
3663,0
3664,2
3665,3
3666,1
3667,2
3668,4
3669,0
3670,2
3671,2
3672,4
3673,3
3674,1
3675,4
3676,1
3677,3
3678,2
3679,1
3680,0
3681,0
3682,4
3683,3
3684,4
3685,4
3686,4
3687,0
3688,0
3689,4
3690,0
3691,3
3692,4
3693,0
3694,1
3695,4
3696,4
3697,3
3698,2
3699,2
3700,3
3701,3
3702,3
3703,2
3704,3
3705,0
3706,4
3707,4
3708,1
3709,1
3710,4
3711,0
3712,2
3713,2
3714,0
3715,2
3716,3
3717,4
3718,4
3719,0
3720,2
3721,1
3722,1
3723,2
3724,1
3725,0
3726,0
3727,2
3728,1
3729,0
3730,0
3731,3
3732,3
3733,0
3734,2
3735,4
3736,4
3737,0
3738,0
3739,0
3740,2
3741,3
3742,0
3743,0
3744,1
3745,2
3746,0
3747,1
3748,4
3749,0
3750,0
3751,1
3752,2
3753,0
3754,4
3755,0
3756,4
3757,3
3758,3
3759,4
3760,2
3761,0
3762,0
3763,3
3764,4
3765,0
3766,0
3767,2
3768,1
3769,3
3770,3
3771,1
3772,0
3773,2
3774,2
3775,3
3776,2
3777,1
3778,0
3779,1
3780,4
3781,3
3782,2
3783,4
3784,2
3785,0
3786,0
3787,0
3788,2
3789,4
3790,0
3791,4
3792,2
3793,4
3794,2
3795,2
3796,3
3797,2
3798,2
3799,1
3800,0
3801,3
3802,3
3803,3
3804,1
3805,2
3806,0
3807,4
3808,2
3809,1
3810,2
3811,2
3812,1
3813,3
3814,3
3815,0
3816,0
3817,3
3818,4
3819,2
3820,4
3821,2
3822,3
3823,0
3824,0
3825,4
3826,0
3827,3
3828,4
3829,2
3830,0
3831,1
3832,0
3833,2
3834,4
3835,2
3836,1
3837,3
3838,0
3839,4
3840,3
3841,2
3842,4
3843,3
3844,4
3845,1
3846,1
3847,0
3848,0
3849,1
3850,4
3851,1
3852,0
3853,1
3854,1
3855,4
3856,3
3857,0
3858,4
3859,1
3860,1
3861,3
3862,0
3863,0
3864,2
3865,0
3866,3
3867,2
3868,2
3869,1
3870,1
3871,0
3872,2
3873,1
3874,3
3875,1
3876,1
3877,2
3878,2
3879,4
3880,3
3881,2
3882,0
3883,3
3884,3
3885,2
3886,3
3887,2
3888,1
3889,4
3890,1
3891,2
3892,2
3893,1
3894,0
3895,0
3896,0
3897,2
3898,3
3899,2
3900,3
3901,1
3902,4
3903,3
3904,0
3905,2
3906,1
3907,0
3908,1
3909,4
3910,2
3911,2
3912,4
3913,2
3914,3
3915,1
3916,0
3917,4
3918,3
3919,0
3920,0
3921,4
3922,3
3923,0
3924,0
3925,3
3926,2
3927,0
3928,1
3929,3
3930,0
3931,4
3932,1
3933,0
3934,1
3935,1
3936,2
3937,1
3938,2
3939,3
3940,2
3941,4
3942,0
3943,3
3944,3
3945,4
3946,2
3947,0
3948,2
3949,1
3950,2
3951,3
3952,0
3953,2
3954,0
3955,0
3956,1
3957,1
3958,3
3959,4
3960,0
3961,4
3962,3
3963,0
3964,0
3965,4
3966,2
3967,1
3968,2
3969,4
3970,1
3971,2
3972,1
3973,0
3974,2
3975,1
3976,1
3977,1
3978,2
3979,3
3980,2
3981,4
3982,2
3983,1
3984,0
3985,2
3986,2
3987,1
3988,0
3989,0
3990,4
3991,2
3992,0
3993,0
3994,3
3995,3
3996,0
3997,4
3998,0
3999,1
4000,2
4001,4
4002,1
4003,4
4004,1
4005,2
4006,2
4007,3
4008,1
4009,3
4010,1
4011,3
4012,2
4013,4
4014,3
4015,1
4016,1
4017,2
4018,1
4019,0
4020,4
4021,3
4022,4
4023,2
4024,3
4025,3
4026,0
4027,2
4028,1
4029,0
4030,0
4031,4
4032,4
4033,4
4034,0
4035,1
4036,3
4037,4
4038,1
4039,2
4040,4
4041,3
4042,2
4043,2
4044,3
4045,4
4046,0
4047,3
4048,3
4049,3
4050,2
4051,1
4052,0
4053,4
4054,4
4055,1
4056,3
4057,0
4058,4
4059,4
4060,3
4061,1
4062,0
4063,1
4064,1
4065,0
4066,0
4067,4
4068,4
4069,0
4070,2
4071,4
4072,2
4073,0
4074,4
4075,1
4076,0
4077,3
4078,2
4079,0
4080,0
4081,4
4082,4
4083,4
4084,3
4085,4
4086,0
4087,4
4088,1
4089,4
4090,3
4091,1
4092,0
4093,0
4094,2
4095,1
4096,2
4097,1
4098,1
4099,3
4100,2
4101,3
4102,1
4103,0
4104,1
4105,3
4106,2
4107,2
4108,3
4109,2
4110,4
4111,0
4112,0
4113,0
4114,2
4115,2
4116,1
4117,1
4118,0
4119,4
4120,1
4121,1
4122,2
4123,4
4124,0
4125,1
4126,4
4127,4
4128,0
4129,4
4130,4
4131,4
4132,1
4133,0
4134,4
4135,4
4136,1
4137,0
4138,2
4139,1
4140,0
4141,4
4142,0
4143,0
4144,0
4145,2
4146,0
4147,2
4148,4
4149,2
4150,4
4151,4
4152,2
4153,1
4154,3
4155,0
4156,3
4157,0
4158,0
4159,4
4160,0
4161,0
4162,2
4163,3
4164,2
4165,0
4166,4
4167,2
4168,2
4169,1
4170,0
4171,4
4172,2
4173,2
4174,4
4175,0
4176,1
4177,2
4178,1
4179,3
4180,0
4181,3
4182,3
4183,3
4184,0
4185,0
4186,4
4187,1
4188,1
4189,4
4190,4
4191,3
4192,4
4193,2
4194,1
4195,4
4196,2
4197,2
4198,2
4199,2
4200,3
4201,2
4202,3
4203,3
4204,2
4205,1
4206,2
4207,2
4208,2
4209,1
4210,0
4211,0
4212,3
4213,3
4214,1
4215,4
4216,0
4217,3
4218,0
4219,1
4220,1
4221,4
4222,4
4223,1
4224,3
4225,0
4226,2
4227,4
4228,2
4229,3
4230,4
4231,2
4232,3
4233,0
4234,3
4235,4
4236,1
4237,0
4238,2
4239,4
4240,1
4241,3
4242,1
4243,4
4244,4
4245,1
4246,3
4247,1
4248,4
4249,4
4250,2
4251,2
4252,0
4253,4
4254,2
4255,1
4256,3
4257,1
4258,3
4259,2
4260,0
4261,1
4262,1
4263,1
4264,3
4265,2
4266,1
4267,1
4268,0
4269,0
4270,2
4271,2
4272,4
4273,0
4274,4
4275,3
4276,4
4277,1
4278,4
4279,2
4280,3
4281,1
4282,4
4283,3
4284,3
4285,1
4286,4
4287,3
4288,3
4289,0
4290,3
4291,0
4292,4
4293,4
4294,4
4295,2
4296,4
4297,3
4298,1
4299,0
4300,2
4301,4
4302,4
4303,1
4304,1
4305,2
4306,0
4307,4
4308,2
4309,3
4310,3
4311,2
4312,4
4313,2
4314,4
4315,1
4316,2
4317,4
4318,2
4319,2
4320,4
4321,4
4322,0
4323,2
4324,3
4325,2
4326,2
4327,4
4328,2
4329,2
4330,3
4331,4
4332,2
4333,1
4334,0
4335,3
4336,2
4337,1
4338,2
4339,2
4340,4
4341,4
4342,4
4343,1
4344,2
4345,0
4346,3
4347,4
4348,4
4349,2
4350,2
4351,1
4352,1
4353,4
4354,2
4355,0
4356,3
4357,2
4358,2
4359,1
4360,3
4361,4
4362,2
4363,4
4364,2
4365,4
4366,3
4367,1
4368,3
4369,0
4370,1
4371,3
4372,0
4373,2
4374,2
4375,4
4376,1
4377,2
4378,1
4379,2
4380,4
4381,3
4382,4
4383,0
4384,2
4385,0
4386,0
4387,1
4388,2
4389,0
4390,3
4391,0
4392,3
4393,1
4394,0
4395,4
4396,1
4397,3
4398,1
4399,0
4400,2
4401,2
4402,3
4403,3
4404,2
4405,3
4406,1
4407,4
4408,4
4409,1
4410,4
4411,0
4412,1
4413,3
4414,1
4415,2
4416,3
4417,2
4418,3
4419,4
4420,1
4421,0
4422,3
4423,3
4424,2
4425,4
4426,2
4427,2
4428,4
4429,0
4430,2
4431,2
4432,3
4433,4
4434,1
4435,0
4436,0
4437,4
4438,3
4439,3
4440,4
4441,3
4442,0
4443,0
4444,1
4445,4
4446,2
4447,2
4448,1
4449,1
4450,3
4451,1
4452,1
4453,2
4454,3
4455,1
4456,1
4457,3
4458,4
4459,3
4460,2
4461,4
4462,0
4463,3
4464,2
4465,4
4466,3
4467,1
4468,3
4469,0
4470,3
4471,4
4472,4
4473,3
4474,4
4475,1
4476,3
4477,1
4478,1
4479,2
4480,3
4481,4
4482,1
4483,2
4484,3
4485,3
4486,0
4487,0
4488,1
4489,0
4490,1
4491,4
4492,1
4493,0
4494,4
4495,0
4496,1
4497,2
4498,3
4499,0
4500,1
4501,4
4502,0
4503,0
4504,3
4505,1
4506,2
4507,4
4508,1
4509,4
4510,0
4511,3
4512,3
4513,2
4514,3
4515,0
4516,2
4517,1
4518,3
4519,2
4520,0
4521,4
4522,4
4523,0
4524,0
4525,4
4526,2
4527,4
4528,0
4529,3
4530,1
4531,3
4532,3
4533,0
4534,4
4535,2
4536,3
4537,4
4538,2
4539,3
4540,2
4541,4
4542,1
4543,4
4544,0
4545,2
4546,1
4547,2
4548,2
4549,3
4550,0
4551,2
4552,4
4553,4
4554,3
4555,0
4556,0
4557,4
4558,1
4559,3
4560,3
4561,4
4562,4
4563,1
4564,1
4565,0
4566,3
4567,3
4568,4
4569,0
4570,3
4571,0
4572,0
4573,4
4574,0
4575,1
4576,1
4577,2
4578,4
4579,2
4580,1
4581,2
4582,4
4583,4
4584,0
4585,3
4586,0
4587,4
4588,1
4589,1
4590,0
4591,4
4592,1
4593,4
4594,1
4595,4
4596,2
4597,4
4598,4
4599,0
4600,2
4601,3
4602,0
4603,3
4604,1
4605,3
4606,4
4607,3
4608,0
4609,0
4610,3
4611,0
4612,0
4613,3
4614,2
4615,2
4616,1
4617,0
4618,3
4619,0
4620,4
4621,0
4622,0
4623,2
4624,3
4625,0
4626,2
4627,1
4628,2
4629,2
4630,2
4631,0
4632,0
4633,1
4634,4
4635,4
4636,4
4637,1
4638,4
4639,4
4640,2
4641,0
4642,0
4643,2
4644,2
4645,2
4646,0
4647,4
4648,2
4649,1
4650,2
4651,3
4652,2
4653,0
4654,2
4655,3
4656,1
4657,4
4658,2
4659,3
4660,3
4661,1
4662,0
4663,2
4664,3
4665,1
4666,4
4667,3
4668,1
4669,0
4670,0
4671,3
4672,3
4673,2
4674,1
4675,3
4676,2
4677,2
4678,3
4679,0
4680,1
4681,1
4682,0
4683,3
4684,1
4685,3
4686,3
4687,2
4688,0
4689,3
4690,4
4691,0
4692,1
4693,2
4694,1
4695,1
4696,0
4697,1
4698,3
4699,1
4700,2
4701,2
4702,4
4703,2
4704,1
4705,2
4706,0
4707,2
4708,3
4709,0
4710,4
4711,3
4712,1
4713,1
4714,1
4715,3
4716,3
4717,3
4718,0
4719,0
4720,1
4721,2
4722,1
4723,4
4724,0
4725,3
4726,0
4727,3
4728,4
4729,4
4730,0
4731,3
4732,4
4733,1
4734,1
4735,3
4736,0
4737,4
4738,0
4739,1
4740,4
4741,0
4742,2
4743,3
4744,3
4745,2
4746,1
4747,4
4748,3
4749,2
4750,2
4751,1
4752,1
4753,0
4754,3
4755,0
4756,2
4757,4
4758,4
4759,1
4760,4
4761,4
4762,4
4763,2
4764,4
4765,4
4766,4
4767,0
4768,2
4769,1
4770,0
4771,3
4772,2
4773,2
4774,3
4775,3
4776,3
4777,1
4778,4
4779,2
4780,4
4781,4
4782,3
4783,1
4784,0
4785,1
4786,4
4787,1
4788,3
4789,0
4790,3
4791,0
4792,4
4793,0
4794,0
4795,0
4796,1
4797,1
4798,4
4799,0
4800,2
4801,4
4802,0
4803,0
4804,1
4805,4
4806,0
4807,0
4808,4
4809,2
4810,4
4811,4
4812,2
4813,4
4814,0
4815,4
4816,2
4817,3
4818,4
4819,1
4820,0
4821,0
4822,1
4823,1
4824,4
4825,1
4826,3
4827,2
4828,1
4829,1
4830,3
4831,0
4832,0
4833,4
4834,3
4835,2
4836,2
4837,3
4838,2
4839,0
4840,2
4841,2
4842,3
4843,3
4844,2
4845,1
4846,3
4847,4
4848,4
4849,0
4850,2
4851,1
4852,0
4853,2
4854,3
4855,4
4856,1
4857,4
4858,3
4859,2
4860,3
4861,3
4862,4
4863,1
4864,3
4865,4
4866,1
4867,2
4868,2
4869,0
4870,4
4871,1
4872,3
4873,2
4874,1
4875,4
4876,0
4877,2
4878,1
4879,1
4880,1
4881,4
4882,4
4883,4
4884,3
4885,1
4886,2
4887,4
4888,4
4889,1
4890,4
4891,3
4892,3
4893,4
4894,1
4895,1
4896,1
4897,0
4898,4
4899,1
4900,3
4901,2
4902,2
4903,1
4904,2
4905,2
4906,0
4907,3
4908,3
4909,0
4910,0
4911,2
4912,4
4913,2
4914,0
4915,3
4916,2
4917,4
4918,2
4919,1
4920,2
4921,0
4922,3
4923,3
4924,0
4925,1
4926,0
4927,2
4928,0
4929,0
4930,1
4931,2
4932,4
4933,4
4934,3
4935,0
4936,3
4937,1
4938,4
4939,0
4940,1
4941,1
4942,0
4943,1
4944,0
4945,0
4946,2
4947,3
4948,1
4949,1
4950,2
4951,2
4952,2
4953,4
4954,4
4955,4
4956,0
4957,1
4958,3
4959,0
4960,1
4961,1
4962,2
4963,2
4964,0
4965,2
4966,1
4967,2
4968,4
4969,2
4970,1
4971,0
4972,3
4973,2
4974,1
4975,3
4976,3
4977,4
4978,3
4979,1
4980,1
4981,2
4982,2
4983,2
4984,3
4985,3
4986,4
4987,2
4988,0
4989,4
4990,0
4991,3
4992,4
4993,4
4994,1
4995,3
4996,3
4997,4
4998,3
4999,4
5000,1
5001,4
5002,3
5003,3
5004,4
5005,4
5006,4
5007,2
5008,3
5009,3
5010,2
5011,4
5012,1
5013,4
5014,4
5015,2
5016,3
5017,4
5018,3
5019,0
5020,3
5021,1
5022,1
5023,4
5024,3
5025,4
5026,2
5027,1
5028,4
5029,2
5030,4
5031,3
5032,3
5033,3
5034,3
5035,0
5036,2
5037,2
5038,3
5039,0
5040,3
5041,0
5042,3
5043,1
5044,1
5045,4
5046,3
5047,2
5048,4
5049,1
5050,3
5051,4
5052,3
5053,1
5054,4
5055,1
5056,0
5057,1
5058,3
5059,2
5060,1
5061,2
5062,0
5063,4
5064,4
5065,2
5066,4
5067,1
5068,2
5069,3
5070,1
5071,1
5072,1
5073,3
5074,0
5075,4
5076,2
5077,0
5078,2
5079,4
5080,3
5081,1
5082,1
5083,3
5084,0
5085,0
5086,2
5087,3
5088,0
5089,3
5090,4
5091,1
5092,1
5093,1
5094,3
5095,3
5096,2
5097,1
5098,2
5099,1
5100,2
5101,2
5102,4
5103,2
5104,3
5105,2
5106,1
5107,2
5108,0
5109,1
5110,0
5111,1
5112,3
5113,3
5114,3
5115,0
5116,4
5117,1
5118,3
5119,1
5120,0
5121,4
5122,0
5123,1
5124,4
5125,4
5126,0
5127,3
5128,1
5129,2
5130,2
5131,0
5132,1
5133,1
5134,0
5135,1
5136,3
5137,0
5138,3
5139,1
5140,0
5141,1
5142,0
5143,1
5144,3
5145,3
5146,1
5147,0
5148,2
5149,3
5150,3
5151,2
5152,1
5153,0
5154,1
5155,4
5156,3
5157,4
5158,3
5159,3
5160,4
5161,4
5162,1
5163,4
5164,1
5165,1
5166,1
5167,3
5168,3
5169,4
5170,3
5171,4
5172,3
5173,0
5174,0
5175,4
5176,3
5177,3
5178,1
5179,2
5180,4
5181,2
5182,2
5183,4
5184,3
5185,4
5186,2
5187,3
5188,0
5189,4
5190,4
5191,3
5192,0
5193,0
5194,3
5195,1
5196,4
5197,4
5198,2
5199,3
5200,2
5201,2
5202,0
5203,4
5204,2
5205,0
5206,3
5207,2
5208,4
5209,2
5210,3
5211,2
5212,4
5213,0
5214,4
5215,0
5216,1
5217,4
5218,4
5219,3
5220,2
5221,0
5222,0
5223,3
5224,3
5225,2
5226,2
5227,4
5228,1
5229,2
5230,3
5231,2
5232,0
5233,1
5234,4
5235,0
5236,0
5237,1
5238,4
5239,3
5240,4
5241,2
5242,0
5243,2
5244,3
5245,2
5246,4
5247,2
5248,3
5249,3
5250,3
5251,4
5252,3
5253,0
5254,3
5255,2
5256,2
5257,2
5258,4
5259,2
5260,4
5261,4
5262,3
5263,0
5264,3
5265,3
5266,4
5267,4
5268,2
5269,2
5270,3
5271,1
5272,1
5273,2
5274,1
5275,2
5276,4
5277,3
5278,0
5279,3
5280,2
5281,2
5282,3
5283,2
5284,1
5285,1
5286,2
5287,2
5288,1
5289,2
5290,2
5291,3
5292,0
5293,1
5294,3
5295,0
5296,2
5297,2
5298,3
5299,2
5300,4
5301,3
5302,0
5303,3
5304,1
5305,3
5306,2
5307,2
5308,4
5309,4
5310,4
5311,0
5312,4
5313,0
5314,4
5315,0
5316,3
5317,3
5318,2
5319,0
5320,1
5321,2
5322,3
5323,0
5324,4
5325,1
5326,3
5327,2
5328,0
5329,1
5330,0
5331,4
5332,2
5333,0
5334,3
5335,2
5336,3
5337,0
5338,2
5339,3
5340,4
5341,4
5342,0
5343,2
5344,1
5345,2
5346,4
5347,3
5348,1
5349,0
5350,1
5351,0
5352,1
5353,0
5354,0
5355,1
5356,1
5357,0
5358,4
5359,1
5360,2
5361,3
5362,0
5363,0
5364,3
5365,4
5366,3
5367,1
5368,3
5369,0
5370,3
5371,2
5372,1
5373,3
5374,0
5375,1
5376,0
5377,4
5378,2
5379,4
5380,2
5381,3
5382,1
5383,3
5384,2
5385,2
5386,2
5387,0
5388,1
5389,3
5390,3
5391,4
5392,2
5393,2
5394,2
5395,3
5396,4
5397,0
5398,1
5399,0
5400,3
5401,2
5402,1
5403,3
5404,3
5405,3
5406,1
5407,1
5408,4
5409,4
5410,0
5411,1
5412,1
5413,1
5414,4
5415,3
5416,2
5417,4
5418,1
5419,4
5420,0
5421,1
5422,0
5423,1
5424,4
5425,3
5426,2
5427,0
5428,4
5429,3
5430,4
5431,0
5432,2
5433,4
5434,1
5435,3
5436,4
5437,3
5438,1
5439,2
5440,2
5441,1
5442,3
5443,4
5444,1
5445,0
5446,3
5447,2
5448,1
5449,2
5450,3
5451,2
5452,1
5453,3
5454,0
5455,1
5456,4
5457,1
5458,3
5459,1
5460,0
5461,0
5462,4
5463,2
5464,3
5465,3
5466,2
5467,0
5468,0
5469,1
5470,4
5471,4
5472,4
5473,1
5474,4
5475,2
5476,1
5477,2
5478,1
5479,4
5480,2
5481,2
5482,2
5483,1
5484,3
5485,4
5486,2
5487,3
5488,4
5489,4
5490,2
5491,2
5492,1
5493,3
5494,3
5495,2
5496,4
5497,2
5498,4
5499,4
5500,2
5501,0
5502,3
5503,4
5504,4
5505,0
5506,1
5507,0
5508,0
5509,4
5510,3
5511,0
5512,1
5513,2
5514,0
5515,0
5516,1
5517,3
5518,0
5519,0
5520,3
5521,1
5522,0
5523,3
5524,0
5525,2
5526,4
5527,2
5528,0
5529,1
5530,4
5531,2
5532,3
5533,1
5534,2
5535,3
5536,0
5537,3
5538,2
5539,2
5540,0
5541,3
5542,3
5543,0
5544,3
5545,0
5546,1
5547,2
5548,1
5549,4
5550,4
5551,4
5552,0
5553,3
5554,1
5555,1
5556,1
5557,1
5558,4
5559,1
5560,3
5561,4
5562,1
5563,0
5564,2
5565,2
5566,2
5567,4
5568,1
5569,4
5570,3
5571,0
5572,0
5573,2
5574,2
5575,2
5576,1
5577,3
5578,3
5579,3
5580,3
5581,2
5582,0
5583,2
5584,3
5585,2
5586,3
5587,4
5588,0
5589,4
5590,1
5591,2
5592,1
5593,2
5594,4
5595,3
5596,3
5597,2
5598,3
5599,4
5600,3
5601,4
5602,1
5603,4
5604,0
5605,0
5606,0
5607,2
5608,2
5609,2
5610,4
5611,2
5612,1
5613,0
5614,4
5615,0
5616,2
5617,4
5618,3
5619,1
5620,2
5621,2
5622,1
5623,1
5624,3
5625,2
5626,2
5627,0
5628,4
5629,4
5630,0
5631,4
5632,1
5633,4
5634,4
5635,0
5636,3
5637,4
5638,4
5639,3
5640,0
5641,3
5642,0
5643,1
5644,0
5645,1
5646,1
5647,0
5648,2
5649,0
5650,4
5651,4
5652,2
5653,1
5654,2
5655,4
5656,2
5657,0
5658,2
5659,1
5660,0
5661,3
5662,4
5663,4
5664,2
5665,0
5666,3
5667,0
5668,4
5669,0
5670,3
5671,2
5672,1
5673,0
5674,1
5675,4
5676,2
5677,2
5678,0
5679,2
5680,0
5681,0
5682,1
5683,2
5684,0
5685,1
5686,3
5687,1
5688,1
5689,0
5690,4
5691,4
5692,4
5693,1
5694,0
5695,2
5696,1
5697,1
5698,0
5699,3
5700,1
5701,3
5702,3
5703,4
5704,0
5705,3
5706,0
5707,4
5708,0
5709,1
5710,3
5711,0
5712,2
5713,0
5714,3
5715,4
5716,4
5717,3
5718,1
5719,1
5720,4
5721,4
5722,3
5723,1
5724,4
5725,1
5726,4
5727,0
5728,2
5729,0
5730,4
5731,2
5732,2
5733,4
5734,4
5735,1
5736,4
5737,3
5738,4
5739,3
5740,4
5741,1
5742,3
5743,0
5744,3
5745,1
5746,3
5747,4
5748,4
5749,1
5750,2
5751,4
5752,0
5753,1
5754,3
5755,3
5756,0
5757,4
5758,1
5759,0
5760,4
5761,1
5762,3
5763,1
5764,2
5765,1
5766,2
5767,1
5768,2
5769,3
5770,4
5771,2
5772,2
5773,3
5774,2
5775,0
5776,3
5777,0
5778,3
5779,2
5780,0
5781,2
5782,3
5783,2
5784,0
5785,0
5786,2
5787,1
5788,3
5789,3
5790,2
5791,1
